bhide,0,5,0.3789684103822999
bhide,0,5,0.34133894291186795
bhide,0,5,0.35210705077744425
bhide,0,5,0.2595102021982047
bhide,0,5,0.2783865060347659
bhide,0,5,0.360492907942793
bhide,0,5,0.27912021988772945
bhide,0,5,0.30187974846778776
bhide,0,5,0.4375913423418155
bhide,0,6,0.30666892181446775
bhide,0,6,0.2966216055886691
bhide,0,6,0.3925322690727857
bhide,0,6,0.2961155358715869
jethalal,0,6,0.3640440156391491
bhide,0,6,0.275065587360364
bhide,0,6,0.30158620673387293
bhide wife,0,6,0.3410664283708816
bhide,0,6,0.26976026082048027
abdul,0,6,0.30698170533734265
jethalal,0,6,0.35676294786125584
babita friend,0,6,0.3734323853241594
babita friend,0,6,0.3399374213387253
babita friend,0,6,0.3654788178204645
abdul,0,6,0.3214701308103072
babita friend,0,7,0.34257563557618703
abdul,0,7,0.30567824230046603
babita friend,0,7,0.3748879628350996
babita friend,0,7,0.39500623131002527
abdul,0,7,0.31990946085684946
bhide,0,7,0.270866516410635
tappu,0,7,0.3591105421699079
tappu,0,7,0.3099880378250158
sodi,0,7,0.3483473865833524
tappu,0,7,0.3554618835430806
tappu,0,7,0.31724924267272425
sodi,0,7,0.3240643785606974
tappu,0,7,0.31947983691000825
tappu,0,7,0.3590689252178806
sodi,0,7,0.3237333468133451
tappu,0,8,0.3209281216714176
tappu,0,8,0.3529744711480295
sodi,0,8,0.3239102083922115
tappu,0,8,0.34405314801438575
babita friend,0,8,0.33975677974634905
sodi,0,8,0.4064772826122905
sodi,0,8,0.4519535504037095
sodi,0,8,0.45734167550949356
haati wife,0,8,0.3073811290637495
babita,0,8,0.31118501156251793
tarak wife,0,8,0.394172115523476
sodi,0,8,0.49071596475340207
tappu,0,8,0.38558974373214694
babita,0,8,0.3284770665618612
bhide,0,9,0.3420304939613284
babita,0,9,0.3321677928782984
bhide,0,9,0.3258445086126538
bhide,0,9,0.4725446448042208
bhide,0,9,0.2866197682694628
bhide,0,9,0.4504831820560847
bhide,0,9,0.3249260404674974
bhide,0,9,0.36661845357872536
abdul,0,9,0.32326621976753683
bhide,0,9,0.31297474119296714
bhide,0,9,0.31532042949642974
bhide,0,9,0.32802149440524053
bhide,0,9,0.3098870586991712
abdul,0,9,0.29902270184470575
bhide,0,10,0.3592128422356196
babita friend,0,10,0.32927699384791276
abdul,0,10,0.2901634522162728
bhide,0,10,0.3310910808810503
bhide,0,10,0.34278212580588785
abdul,0,10,0.2585587390027848
bhide,0,10,0.31937827461548296
bhide,0,10,0.2793830447605377
bhide wife,0,10,0.3341969422463159
abdul,0,10,0.3183733199718911
bhide,0,10,0.3429248051228305
bhide,0,10,0.3948765895526799
bhide,0,10,0.33728511047920073
abdul,0,10,0.35416078654234695
babita friend,0,10,0.37715175847367666
babita friend,0,11,0.3722822668700844
bhide,0,11,0.34033828709352365
abdul,0,11,0.34352009269300143
tappu,0,11,0.38490860381057024
babita friend,0,11,0.34509073750324415
tappu,0,11,0.39746590063873666
babita friend,0,11,0.34992803437521036
tappu,0,11,0.3947152820454035
babita friend,0,11,0.3483504190709442
sodi,0,11,0.33905383985621623
babita friend,0,11,0.34231155402269087
bhide,0,11,0.4044849553461272
sodi,0,11,0.3074894880577004
sodi,0,12,0.4292529193789398
ayar,0,12,0.3368428847560823
sodi,0,12,0.41318688325823993
ayar,0,12,0.33574557222721946
sodi,0,12,0.4439175057033554
popatlal,0,12,0.41042797240980017
babita,0,12,0.31583124009014946
bhide,0,12,0.35526011305935573
haati wife,0,12,0.3102683278774514
sodi,0,12,0.41337558593144497
ayar,0,12,0.3270072334007783
jethalal,0,12,0.34637494340222225
ayar,0,13,0.3308963386053919
jethalal,0,13,0.3407598232941006
sodi,0,13,0.46531769118125044
ayar,0,13,0.338106296713061
tarak wife,0,13,0.3486803813817931
sodi,0,13,0.47167469637088505
tappu,0,13,0.30905868896585
babita friend,0,13,0.35682903367855623
sodi,0,13,0.3511851578510254
babita friend,0,13,0.4995678285246808
sodi,0,13,0.4936901657116788
tarak wife,0,13,0.3570963759582186
babita friend,0,13,0.35182235228130426
babita friend,0,13,0.5038948624772862
sodi,0,13,0.4820483982020082
babita friend,0,13,0.3803865616624207
ayar,0,13,0.34176591035891574
babita friend,0,14,0.49983989308756027
ayar,0,14,0.38363681544148653
sodi,0,14,0.45711116636773935
ayar,0,14,0.36998670120876276
bhide,0,14,0.3648734595770306
babita friend,0,14,0.4978671332339194
sodi,0,14,0.4672097017804875
popatlal,0,14,0.41719250755776255
bhide,0,14,0.3859759237307967
ayar,0,14,0.38899240805116175
babita friend,0,14,0.47708554696016514
popatlal,0,14,0.4000981299789859
sodi,0,14,0.442755694795252
bhide,0,14,0.3661110558606918
sodi wife,0,14,0.45380466745441794
bhide,0,14,0.3961748068617787
sodi,0,14,0.4682980567742371
ayar,0,14,0.4638877071281826
sodi,0,14,0.4567411661602279
sodi,0,14,0.5170266901994099
bhide,0,14,0.4101333942714319
sodi,0,14,0.4819768124334372
sodi,0,14,0.48276298030707965
bhide,0,14,0.3822487427644676
bhide,0,15,0.3912130479949346
sodi,0,15,0.49820894319237635
sodi,0,15,0.48017611416063904
bhide,0,15,0.3573563099866765
sodi,0,15,0.5128787042185154
bhide,0,15,0.4195586711924061
sodi,0,15,0.4753860956677468
sodi wife,0,15,0.4059255480254552
bhide,0,15,0.34572805513914995
sodi,0,15,0.46972463930340264
sodi,0,15,0.46099364579283314
sodi wife,0,15,0.38212710844813896
rickshaw driver,0,15,0.3399687130786492
haati wife,0,15,0.29515275119268203
